participant,ROI,fold,model,rank,test_r,val_r
subj01,V1,fold_3,vis2vis,10,0.5681870982900946,0.6398641267493084
subj01,V1,fold_3,vis2vis,11,0.5699208931464782,0.6376344876758502
subj01,V1,fold_3,vis2vis,12,0.5701388634778601,0.6386070920677128
subj01,V2,fold_0,vis2vis,1,0.28596123593838657,0.4236345204616256
subj01,V2,fold_0,vis2vis,2,0.39205699002054284,0.5211479488916834
subj01,V2,fold_0,vis2vis,3,0.361479144403959,0.5059223679018954
subj01,V2,fold_0,vis2vis,4,0.37170826842817856,0.5126598129226779
subj01,V2,fold_0,vis2vis,5,0.39303973908803647,0.5362768973668298
subj01,V2,fold_0,vis2vis,6,0.39033704400083513,0.538681525051813
subj01,V2,fold_0,vis2vis,7,0.3896855061659754,0.5280304361822231
subj01,V2,fold_0,vis2vis,8,0.38793760416685785,0.5303419858343209
subj01,V2,fold_0,vis2vis,9,0.38377507497538804,0.5261771270554607
subj01,V2,fold_0,vis2vis,10,0.3814698943631168,0.5226019642517991
subj01,V2,fold_0,vis2vis,11,0.38173596893648126,0.524517956548147
subj01,V2,fold_0,vis2vis,12,0.3808073966529056,0.5240399353852371
subj01,V2,fold_1,vis2vis,1,0.45507519631963755,0.41400232080995025
subj01,V2,fold_1,vis2vis,2,0.5286083977634314,0.4429472928787378
subj01,V2,fold_1,vis2vis,3,0.5270413819419659,0.47578402480901016
subj01,V2,fold_1,vis2vis,4,0.5407420082079905,0.47863736466676127
subj01,V2,fold_1,vis2vis,5,0.5541303012094474,0.48794131137026625
subj01,V2,fold_1,vis2vis,6,0.5382498124341912,0.47337405110558267
subj01,V2,fold_1,vis2vis,7,0.5492993547958952,0.47674597530834534
subj01,V2,fold_1,vis2vis,8,0.5558424696088752,0.47880908879152473
subj01,V2,fold_1,vis2vis,9,0.5567262071592323,0.47766103086561745
subj01,V2,fold_1,vis2vis,10,0.5577619393238415,0.4824251012733767
subj01,V2,fold_1,vis2vis,11,0.56018284880225,0.48633122388800787
subj01,V2,fold_1,vis2vis,12,0.5613511659133841,0.4939744243299579
subj01,V2,fold_2,vis2vis,1,0.19925285028122047,0.4565617778423836
subj01,V2,fold_2,vis2vis,2,0.27933181459725503,0.5401233867243371
subj01,V2,fold_2,vis2vis,3,0.27909399351246755,0.5487680737611819
subj01,V2,fold_2,vis2vis,4,0.2724503419389806,0.5546565898429433
subj01,V2,fold_2,vis2vis,5,0.2917311027460982,0.5448980236874515
subj01,V2,fold_2,vis2vis,6,0.29905774050724215,0.5273161784529701
subj01,V2,fold_2,vis2vis,7,0.30205457728602453,0.5245071740342745
subj01,V2,fold_2,vis2vis,8,0.3066884509071264,0.5243062931277356
subj01,V2,fold_2,vis2vis,9,0.3100642380989469,0.5243429209371325
subj01,V2,fold_2,vis2vis,10,0.309594539260315,0.5257574498784202
subj01,V2,fold_2,vis2vis,11,0.30928413364587964,0.516654133967413
subj01,V2,fold_2,vis2vis,12,0.3109930516178705,0.5262477392898157
subj01,V2,fold_3,vis2vis,1,0.378746732080981,0.2382089833876131
subj01,V2,fold_3,vis2vis,2,0.3057292168712414,0.3461680003562153
subj01,V2,fold_3,vis2vis,3,0.3126050471448987,0.37343671504041626
subj01,V2,fold_3,vis2vis,4,0.31658288320072986,0.41755363773034493
subj01,V2,fold_3,vis2vis,5,0.3314015691266216,0.45536967581395577
subj01,V2,fold_3,vis2vis,6,0.3545133660282214,0.46049696474438784
subj01,V2,fold_3,vis2vis,7,0.37931277979229644,0.4720293952289805
subj01,V2,fold_3,vis2vis,8,0.37899334556660597,0.47592082708345285
subj01,V2,fold_3,vis2vis,9,0.3819036501209709,0.475043856769437
subj01,V2,fold_3,vis2vis,10,0.37634388539315333,0.46846699655436086
subj01,V2,fold_3,vis2vis,11,0.37235479686583156,0.47169009371565873
subj01,V2,fold_3,vis2vis,12,0.37652434576271115,0.4722173919284111
subj01,V3,fold_0,vis2vis,1,0.2960168228707067,0.36413543411287125
subj01,V3,fold_0,vis2vis,2,0.3531113888838255,0.3654205989696739
subj01,V3,fold_0,vis2vis,3,0.3379980517416024,0.3030742395886819
subj01,V3,fold_0,vis2vis,4,0.313456020935642,0.3030498579889959
subj01,V3,fold_0,vis2vis,5,0.31162474379428257,0.2915189763361344
subj01,V3,fold_0,vis2vis,6,0.32340531280805207,0.32703549712861685
subj01,V3,fold_0,vis2vis,7,0.3250788347557614,0.33224911910577365
subj01,V3,fold_0,vis2vis,8,0.3231240160374942,0.33354297436314834
subj01,V3,fold_0,vis2vis,9,0.32671783531429893,0.334074702034959
subj01,V3,fold_0,vis2vis,10,0.3321984915686144,0.33807164182890376
subj01,V3,fold_0,vis2vis,11,0.32976853294338687,0.3362155418410217
subj01,V3,fold_0,vis2vis,12,0.32721994056448084,0.33701359160502803
subj01,V3,fold_1,vis2vis,1,0.3814536157013079,0.3560409029134309
subj01,V3,fold_1,vis2vis,2,0.3066236917887836,0.29522454473596366
subj01,V3,fold_1,vis2vis,3,0.4140386214882629,0.37610003731114067
subj01,V3,fold_1,vis2vis,4,0.44303510901679183,0.3914888380029156
subj01,V3,fold_1,vis2vis,5,0.44010286012262556,0.3942360054026685
subj01,V3,fold_1,vis2vis,6,0.4369395220556667,0.3964828134855028
subj01,V3,fold_1,vis2vis,7,0.4320759501118359,0.39323497182965933
subj01,V3,fold_1,vis2vis,8,0.43683632109448167,0.3917134822233607
subj01,V3,fold_1,vis2vis,9,0.4477903249220183,0.3926567377405021
subj01,V3,fold_1,vis2vis,10,0.44717663124344753,0.3896882745218167
subj01,V3,fold_1,vis2vis,11,0.4487028398430139,0.39111768195809504
subj01,V3,fold_1,vis2vis,12,0.4492716880344732,0.38979996079137963
subj01,V3,fold_2,vis2vis,1,0.3296081861934075,0.33671532224398987
subj01,V3,fold_2,vis2vis,2,0.31584566754554816,0.3380672767203016
subj01,V3,fold_2,vis2vis,3,0.2693337654372302,0.3970778395014097
subj01,V3,fold_2,vis2vis,4,0.2670493828890477,0.40050983089809106
subj01,V3,fold_2,vis2vis,5,0.25184308091768015,0.3855415090934297
subj01,V3,fold_2,vis2vis,6,0.2610981507121523,0.3978576213866017
subj01,V3,fold_2,vis2vis,7,0.25866107005822087,0.39043635093621587
subj01,V3,fold_2,vis2vis,8,0.2641639453475557,0.38429628823099665
subj01,V3,fold_2,vis2vis,9,0.2602076946459965,0.38287046346943593
subj01,V3,fold_2,vis2vis,10,0.2629385936852408,0.37985529303556836
subj01,V3,fold_2,vis2vis,11,0.26674214852179595,0.38118350098812476
subj01,V3,fold_2,vis2vis,12,0.26845385235066677,0.38224673574438633
subj01,V3,fold_3,vis2vis,1,0.3697979032986363,0.15308288990370986
subj01,V3,fold_3,vis2vis,2,0.3770932073877784,0.2753178084261545
subj01,V3,fold_3,vis2vis,3,0.41547100271833765,0.23778748533411664
subj01,V3,fold_3,vis2vis,4,0.41469911751282434,0.41442924626349414
subj01,V3,fold_3,vis2vis,5,0.4158093206810108,0.405189040961168
subj01,V3,fold_3,vis2vis,6,0.3985565638144126,0.4160438578746215
subj01,V3,fold_3,vis2vis,7,0.38072484617511543,0.411723451123158
subj01,V3,fold_3,vis2vis,8,0.3860886907488559,0.4175621496246089
subj01,V3,fold_3,vis2vis,9,0.3880864071326702,0.4134131909399428
subj01,V3,fold_3,vis2vis,10,0.38645766787373476,0.415367401203177
subj01,V3,fold_3,vis2vis,11,0.38437580093528556,0.41497013104789676
subj01,V3,fold_3,vis2vis,12,0.3838070692013263,0.41854231956188465
subj01,hV4,fold_0,vis2vis,1,0.5646598260778163,0.47798705316117573
subj01,hV4,fold_0,vis2vis,2,0.5737033842551583,0.4782637812548885
subj01,hV4,fold_0,vis2vis,3,0.5755457774812992,0.47300753022521774
subj01,hV4,fold_0,vis2vis,4,0.5715565875526094,0.4771426687507404
subj01,hV4,fold_0,vis2vis,5,0.5752941279704852,0.47968945983719574
subj01,hV4,fold_0,vis2vis,6,0.5745710038690011,0.47986022970109493
subj01,hV4,fold_0,vis2vis,7,0.5746999555652749,0.4795629628545402
subj01,hV4,fold_0,vis2vis,8,0.5743424866627275,0.4797327518477482
subj01,hV4,fold_0,vis2vis,9,0.5745046981097186,0.47981744422587697
subj01,hV4,fold_0,vis2vis,10,0.5744893498860255,0.47980643627564384
subj01,hV4,fold_0,vis2vis,11,0.5744673753619242,0.4797712584896339
subj01,hV4,fold_0,vis2vis,12,0.57447397067134,0.4797452218628462
subj01,hV4,fold_1,vis2vis,1,0.64271587853022,0.48445494447839116
subj01,hV4,fold_1,vis2vis,2,0.6446232975855715,0.4820932437895741
subj01,hV4,fold_1,vis2vis,3,0.6428576502954949,0.48398385673429406
subj01,hV4,fold_1,vis2vis,4,0.6539775995530517,0.4725319030473054
subj01,hV4,fold_1,vis2vis,5,0.6534513775013482,0.4749647734539254
subj01,hV4,fold_1,vis2vis,6,0.6489139519314303,0.4853226626447139
subj01,hV4,fold_1,vis2vis,7,0.6488872124678007,0.48555699847736905
subj01,hV4,fold_1,vis2vis,8,0.6488704817395037,0.4853905095293363
subj01,hV4,fold_1,vis2vis,9,0.6493279780358215,0.48550947695771624
subj01,hV4,fold_1,vis2vis,10,0.6492461399958147,0.48545911147309745
subj01,hV4,fold_1,vis2vis,11,0.6493188260697611,0.4853780058568638
subj01,hV4,fold_1,vis2vis,12,0.6492957513605603,0.48540307723855103
subj01,hV4,fold_2,vis2vis,1,0.47060295137170355,0.5704160216391712
subj01,hV4,fold_2,vis2vis,2,0.4797926541162289,0.5294812837894799
subj01,hV4,fold_2,vis2vis,3,0.5078472262760151,0.5219237520391607
subj01,hV4,fold_2,vis2vis,4,0.5013369980907391,0.5214903711251002
subj01,hV4,fold_2,vis2vis,5,0.49665548600506726,0.5230507326904855
subj01,hV4,fold_2,vis2vis,6,0.5019421236718679,0.5133763539414753
subj01,hV4,fold_2,vis2vis,7,0.5046000812472585,0.5162139587253838
subj01,hV4,fold_2,vis2vis,8,0.5078163648071665,0.5273991093806788
subj01,hV4,fold_2,vis2vis,9,0.5073720783181618,0.5296427996016878
subj01,hV4,fold_2,vis2vis,10,0.5075086179241255,0.5293262852139894
subj01,hV4,fold_2,vis2vis,11,0.5059820936184946,0.5298227039027272
subj01,hV4,fold_2,vis2vis,12,0.5058889444321388,0.5295338276629485
subj01,hV4,fold_3,vis2vis,1,0.5512928813195951,0.5214961323012787
subj01,hV4,fold_3,vis2vis,2,0.5399604426173025,0.5593004424921362
subj01,hV4,fold_3,vis2vis,3,0.5195812094930431,0.5500549501117736
subj01,hV4,fold_3,vis2vis,4,0.5212598250673681,0.5627833276042512
subj01,hV4,fold_3,vis2vis,5,0.5228404097457979,0.5648156519069076
subj01,hV4,fold_3,vis2vis,6,0.5230087920844343,0.5633703919713253
subj01,hV4,fold_3,vis2vis,7,0.5230941956450794,0.5603309034762959
subj01,hV4,fold_3,vis2vis,8,0.5220152560806531,0.5595792235362876
subj01,hV4,fold_3,vis2vis,9,0.521998026038612,0.5603092389919103
subj01,hV4,fold_3,vis2vis,10,0.5216571059787201,0.5605043832699623
subj01,hV4,fold_3,vis2vis,11,0.5213401562693596,0.5602678034334805
subj01,hV4,fold_3,vis2vis,12,0.5212606098844251,0.5602105648518226
subj01,ventral,fold_0,vis2vis,1,0.2740796421607801,0.1785953048760609
subj01,ventral,fold_0,vis2vis,2,0.3575104682970302,0.2992174136339142
subj01,ventral,fold_0,vis2vis,3,0.3406688698847502,0.2711315098811143
subj01,ventral,fold_0,vis2vis,4,0.34673363724404427,0.28861669671201406
subj01,ventral,fold_0,vis2vis,5,0.35828933769621807,0.2923862879961212
subj01,ventral,fold_0,vis2vis,6,0.3506882633577273,0.30031798136419935
subj01,ventral,fold_0,vis2vis,7,0.33458866557017947,0.28221428864929016
subj01,ventral,fold_0,vis2vis,8,0.3339478111603041,0.28156043900744976
subj01,ventral,fold_0,vis2vis,9,0.3253262645401823,0.27949410302678684
subj01,ventral,fold_0,vis2vis,10,0.3271015026534282,0.2769650978698021
subj01,ventral,fold_0,vis2vis,11,0.3251607865696796,0.27804772293339053
subj01,ventral,fold_0,vis2vis,12,0.3332057800785434,0.2679123222922352
subj01,ventral,fold_1,vis2vis,1,0.185902182066501,0.3577832439769783
subj01,ventral,fold_1,vis2vis,2,0.27738280618632055,0.37413992822600006
subj01,ventral,fold_1,vis2vis,3,0.30500437322850377,0.3264371313698419
subj01,ventral,fold_1,vis2vis,4,0.3147803151697265,0.3275793230181436
subj01,ventral,fold_1,vis2vis,5,0.2900631429982125,0.33132052432788633
subj01,ventral,fold_1,vis2vis,6,0.28500713554091234,0.32498151637521716
subj01,ventral,fold_1,vis2vis,7,0.28857163691783333,0.3218180352852774
subj01,ventral,fold_1,vis2vis,8,0.28824518223706364,0.3265874910969197
subj01,ventral,fold_1,vis2vis,9,0.28463670484119946,0.3257403203436868
subj01,ventral,fold_1,vis2vis,10,0.26843101195435515,0.3269922753659399
subj01,ventral,fold_1,vis2vis,11,0.26594331871532834,0.32837865711056585
subj01,ventral,fold_1,vis2vis,12,0.2596709985442194,0.32150045404850636
subj01,ventral,fold_2,vis2vis,1,0.11148177764160132,0.15915164848739702
subj01,ventral,fold_2,vis2vis,2,0.11678143225353206,0.2174366172567378
subj01,ventral,fold_2,vis2vis,3,0.11365313616575987,0.23582200511173804
subj01,ventral,fold_2,vis2vis,4,0.11802569517324323,0.23201367191322717
subj01,ventral,fold_2,vis2vis,5,0.13541879730478334,0.24622435961254505
subj01,ventral,fold_2,vis2vis,6,0.12869880399640607,0.2443334354623655
subj01,ventral,fold_2,vis2vis,7,0.12450476008601609,0.24348495625488378
subj01,ventral,fold_2,vis2vis,8,0.11781716619999447,0.24748205494126801
subj01,ventral,fold_2,vis2vis,9,0.09583341330179582,0.22818530812001162
subj01,ventral,fold_2,vis2vis,10,0.09606041513200292,0.23111235237198127
subj01,ventral,fold_2,vis2vis,11,0.10141592643351177,0.2256469473728792
subj01,ventral,fold_2,vis2vis,12,0.10032718707118904,0.22625798959690963
subj01,ventral,fold_3,vis2vis,1,0.3138945260811921,0.21054211262478584
subj01,ventral,fold_3,vis2vis,2,0.2591270234627926,0.17027945185141646
subj01,ventral,fold_3,vis2vis,3,0.26985692385635723,0.20732207754015586
subj01,ventral,fold_3,vis2vis,4,0.2857093836613874,0.22176555159888522
subj01,ventral,fold_3,vis2vis,5,0.29339538687106864,0.2244750115374035
subj01,ventral,fold_3,vis2vis,6,0.2875218940067284,0.20922379836447833
subj01,ventral,fold_3,vis2vis,7,0.27615606433252526,0.21443237816304567
subj01,ventral,fold_3,vis2vis,8,0.2675772450508713,0.21614236066941195
subj01,ventral,fold_3,vis2vis,9,0.2522797371824419,0.20305517280186758
subj01,ventral,fold_3,vis2vis,10,0.2484843453954114,0.20370137470717845
subj01,ventral,fold_3,vis2vis,11,0.2414992915115632,0.2022856146675678
subj01,ventral,fold_3,vis2vis,12,0.24018966312499573,0.20324217493229632
subj01,lateral,fold_0,vis2vis,1,0.3188105018346879,0.26547517804647114
subj01,lateral,fold_0,vis2vis,2,0.31528481520033136,0.31271479087063936
subj01,lateral,fold_0,vis2vis,3,0.3188170932893,0.33471938046069866
subj01,lateral,fold_0,vis2vis,4,0.31407099987840975,0.33008620245663256
subj01,lateral,fold_0,vis2vis,5,0.31277518512407443,0.3386090837389689
subj01,lateral,fold_0,vis2vis,6,0.30866422298388513,0.3403141941361633
subj01,lateral,fold_0,vis2vis,7,0.301357231508553,0.33710837809801136
subj01,lateral,fold_0,vis2vis,8,0.30437177376376967,0.3437206639140275
subj01,lateral,fold_0,vis2vis,9,0.30729655126696087,0.3399825108607332
subj01,lateral,fold_0,vis2vis,10,0.30721123503306447,0.3397516613504243
subj01,lateral,fold_0,vis2vis,11,0.3005937124150923,0.3386616049398062
subj01,lateral,fold_0,vis2vis,12,0.3022618975044342,0.33847104337240413
subj01,lateral,fold_1,vis2vis,1,0.2430209105605502,0.30706544425570487
subj01,lateral,fold_1,vis2vis,2,0.31405277389262093,0.3712314526177944
subj01,lateral,fold_1,vis2vis,3,0.343825280158041,0.3616276375435878
subj01,lateral,fold_1,vis2vis,4,0.3377289081166559,0.3669513824429954
subj01,lateral,fold_1,vis2vis,5,0.33160165889192517,0.37478204877353233
subj01,lateral,fold_1,vis2vis,6,0.32406298727455635,0.368347418224222
subj01,lateral,fold_1,vis2vis,7,0.2884451591478338,0.3517894999749528
subj01,lateral,fold_1,vis2vis,8,0.266272001399547,0.3519367470633342
subj01,lateral,fold_1,vis2vis,9,0.2651215623986167,0.3499618455727849
subj01,lateral,fold_1,vis2vis,10,0.2614401754798683,0.3533140820060389
subj01,lateral,fold_1,vis2vis,11,0.27023456828994186,0.36059362843584464
subj01,lateral,fold_1,vis2vis,12,0.26528365827110006,0.36020692656877873
subj01,lateral,fold_2,vis2vis,1,0.1933296027597281,0.3362317152361555
subj01,lateral,fold_2,vis2vis,2,0.21727039695955042,0.3710431003559601
subj01,lateral,fold_2,vis2vis,3,0.20822162324793075,0.3831536505240668
subj01,lateral,fold_2,vis2vis,4,0.17612725552300929,0.3630078137559179
subj01,lateral,fold_2,vis2vis,5,0.1843063391456571,0.35699035175666355
subj01,lateral,fold_2,vis2vis,6,0.19205590198198244,0.36166439277232526
subj01,lateral,fold_2,vis2vis,7,0.19572556085914938,0.3605640970590169
subj01,lateral,fold_2,vis2vis,8,0.18020542887310884,0.36560917697750256
subj01,lateral,fold_2,vis2vis,9,0.18686559620479226,0.37173471885298337
subj01,lateral,fold_2,vis2vis,10,0.18296798520450316,0.37240946525309726
subj01,lateral,fold_2,vis2vis,11,0.18423002482298373,0.3671894837906221
subj01,lateral,fold_2,vis2vis,12,0.179136137716002,0.36310122022591035
subj01,lateral,fold_3,vis2vis,1,0.3175704534136429,0.31235182124635624
subj01,lateral,fold_3,vis2vis,2,0.2909579173994325,0.2829344219261813
subj01,lateral,fold_3,vis2vis,3,0.2876409686519537,0.2926734156292178
subj01,lateral,fold_3,vis2vis,4,0.29235019363447834,0.30606767904212057
subj01,lateral,fold_3,vis2vis,5,0.29660969941885834,0.30926611871864507
subj01,lateral,fold_3,vis2vis,6,0.34567592893669147,0.3575067842515173
subj01,lateral,fold_3,vis2vis,7,0.3482140330775954,0.35582166947524424
subj01,lateral,fold_3,vis2vis,8,0.34327280637758345,0.3542953486438555
subj01,lateral,fold_3,vis2vis,9,0.3442472725026251,0.35440857773075324
subj01,lateral,fold_3,vis2vis,10,0.3414386023725823,0.35469849655282376
subj01,lateral,fold_3,vis2vis,11,0.3389818511885277,0.3587507221501314
subj01,lateral,fold_3,vis2vis,12,0.33712598860809634,0.3585989617423718
subj01,parietal,fold_0,vis2vis,1,0.31643699190256047,0.21221021377165822
subj01,parietal,fold_0,vis2vis,2,0.3599262516172431,0.25650649179596996
subj01,parietal,fold_0,vis2vis,3,0.355268141891224,0.24748593263357466
subj01,parietal,fold_0,vis2vis,4,0.3329900806245751,0.2398943990194614
subj01,parietal,fold_0,vis2vis,5,0.3290348455373052,0.2454815722091298
subj01,parietal,fold_0,vis2vis,6,0.33673803086262405,0.2605255152468135
subj01,parietal,fold_0,vis2vis,7,0.3592716828109489,0.24009293829131687
subj01,parietal,fold_0,vis2vis,8,0.35482612882330444,0.24521653301252264
subj01,parietal,fold_0,vis2vis,9,0.34858391315398846,0.24316606638508972
subj01,parietal,fold_0,vis2vis,10,0.34619315840404935,0.23715967595005474
subj01,parietal,fold_0,vis2vis,11,0.34564099468633325,0.23185727213596327
subj01,parietal,fold_0,vis2vis,12,0.3365794074030692,0.2233570882010265
subj01,parietal,fold_1,vis2vis,1,0.3765132623266794,0.046600104766416066
subj01,parietal,fold_1,vis2vis,2,0.39433510868114474,0.11536947270358396
subj01,parietal,fold_1,vis2vis,3,0.38996099511690646,0.1573856273928696
subj01,parietal,fold_1,vis2vis,4,0.377837076922395,0.16217303947508926
subj01,parietal,fold_1,vis2vis,5,0.381920919429593,0.17150953406372046
subj01,parietal,fold_1,vis2vis,6,0.3731191341582728,0.1743417379816862
subj01,parietal,fold_1,vis2vis,7,0.37032121313505434,0.16411979936546095
subj01,parietal,fold_1,vis2vis,8,0.36641265559369807,0.16221312383388103
subj01,parietal,fold_1,vis2vis,9,0.36206667221358124,0.1708496861010009
subj01,parietal,fold_1,vis2vis,10,0.3610213005058847,0.17698744143593262
subj01,parietal,fold_1,vis2vis,11,0.3601571348420828,0.18352162156763996
subj01,parietal,fold_1,vis2vis,12,0.35838459523437644,0.18128723971116814
subj01,parietal,fold_2,vis2vis,1,-0.0796249916724949,0.234273785040566
subj01,parietal,fold_2,vis2vis,2,0.020353547911402786,0.2268091351976511
subj01,parietal,fold_2,vis2vis,3,0.03060521168462318,0.21693810159045424
subj01,parietal,fold_2,vis2vis,4,0.026566826266151932,0.2239223290162317
subj01,parietal,fold_2,vis2vis,5,0.04118739339267812,0.21610105638936453
subj01,parietal,fold_2,vis2vis,6,0.045020955273869304,0.20057158540948208
subj01,parietal,fold_2,vis2vis,7,0.05054734130324468,0.2010279936703278
subj01,parietal,fold_2,vis2vis,8,0.05185250365389485,0.20133481322311345
subj01,parietal,fold_2,vis2vis,9,0.05251332557374462,0.19534968610609316
subj01,parietal,fold_2,vis2vis,10,0.04891847685098345,0.1892371472379204
subj01,parietal,fold_2,vis2vis,11,0.05459844458572548,0.1851960291098505
subj01,parietal,fold_2,vis2vis,12,0.05298075188382742,0.18929930461306607
subj01,parietal,fold_3,vis2vis,1,0.24101140897519482,0.2967091112945228
subj01,parietal,fold_3,vis2vis,2,0.22990493829693728,0.3483516741224618
subj01,parietal,fold_3,vis2vis,3,0.22912258377058778,0.33884926359544815
subj01,parietal,fold_3,vis2vis,4,0.2059716087275926,0.33509627973666484
subj01,parietal,fold_3,vis2vis,5,0.199410385168125,0.32124222315987055
subj01,parietal,fold_3,vis2vis,6,0.18554530262794738,0.3209584049287752
subj01,parietal,fold_3,vis2vis,7,0.17651654501488584,0.3117775267290631
subj01,parietal,fold_3,vis2vis,8,0.1745996107504872,0.3097889084017917
subj01,parietal,fold_3,vis2vis,9,0.16570455535155734,0.32181941510341705
subj01,parietal,fold_3,vis2vis,10,0.1684870430759768,0.3228404920891909
subj01,parietal,fold_3,vis2vis,11,0.17763539241598572,0.32500800280045045
subj01,parietal,fold_3,vis2vis,12,0.17183566174696766,0.33853933330653796
subj02,V1,fold_0,vis2vis,1,0.7348728534414464,0.638916105337585
subj02,V1,fold_0,vis2vis,2,0.7627850208268709,0.6686865803223413
subj02,V1,fold_0,vis2vis,3,0.7663113284130899,0.659578904786232
subj02,V1,fold_0,vis2vis,4,0.7618054501273402,0.6602321923716963
subj02,V1,fold_0,vis2vis,5,0.7508152151364242,0.6546755336608843
subj02,V1,fold_0,vis2vis,6,0.7503085500840071,0.6573548537841003
subj02,V1,fold_0,vis2vis,7,0.7497613947810876,0.6571843802089381
subj02,V1,fold_0,vis2vis,8,0.7482389807199271,0.6591197218863828
subj02,V1,fold_0,vis2vis,9,0.7491991468554167,0.660243468587214
subj02,V1,fold_0,vis2vis,10,0.7484306992499793,0.6591491382691157
subj02,V1,fold_0,vis2vis,11,0.7485967813548792,0.6596203985374322
subj02,V1,fold_0,vis2vis,12,0.7484554053142408,0.6591805683715486
subj02,V1,fold_1,vis2vis,1,0.7450334058693808,0.6437141374740342
subj02,V1,fold_1,vis2vis,2,0.7625766297417779,0.6556119168450963
subj02,V1,fold_1,vis2vis,3,0.7962765172568358,0.6747931911659507
subj02,V1,fold_1,vis2vis,4,0.7901571696642561,0.6809946733479681
subj02,V1,fold_1,vis2vis,5,0.7882666917660148,0.6839949624115749
subj02,V1,fold_1,vis2vis,6,0.7876574500993613,0.6844641733273682
subj02,V1,fold_1,vis2vis,7,0.7883732857892282,0.685102805922213
subj02,V1,fold_1,vis2vis,8,0.7865516285797218,0.6827638838312496
subj02,V1,fold_1,vis2vis,9,0.7849690536669864,0.6821370016876304
subj02,V1,fold_1,vis2vis,10,0.7847383926463753,0.6817867786578785
subj02,V1,fold_1,vis2vis,11,0.7850254055402303,0.6814918297888368
subj02,V1,fold_1,vis2vis,12,0.7850371789712082,0.6819419372268991
subj02,V1,fold_2,vis2vis,1,0.690104594971056,0.6574673833171749
subj02,V1,fold_2,vis2vis,2,0.712325127192727,0.6817306709543933
subj02,V1,fold_2,vis2vis,3,0.7185806964028039,0.6906561786207122
subj02,V1,fold_2,vis2vis,4,0.7250831877282734,0.6921578850718961
subj02,V1,fold_2,vis2vis,5,0.7290279874674882,0.6921342507366964
subj02,V1,fold_2,vis2vis,6,0.7281378102785324,0.6902669766041519
subj02,V1,fold_2,vis2vis,7,0.7268515862767562,0.6870971996598235
subj02,V1,fold_2,vis2vis,8,0.7282588604381981,0.6856041122625863
subj02,V1,fold_2,vis2vis,9,0.7281597501300827,0.6856563563182804
subj02,V1,fold_2,vis2vis,10,0.7285585096293291,0.6852595402993724
subj02,V1,fold_2,vis2vis,11,0.7272584323702881,0.6843801977023162
subj02,V1,fold_2,vis2vis,12,0.7273900697434992,0.6842012126793509
subj02,V1,fold_3,vis2vis,1,0.6536625510915925,0.6952852202721646
subj02,V1,fold_3,vis2vis,2,0.6765441734688489,0.7174620711117169
subj02,V1,fold_3,vis2vis,3,0.6648137500256964,0.7153374257691062
subj02,V1,fold_3,vis2vis,4,0.6625860340264245,0.7157372386041646
subj02,V1,fold_3,vis2vis,5,0.6634474797799912,0.7172934636201334
subj02,V1,fold_3,vis2vis,6,0.6659180363822219,0.721239077243362
subj02,V1,fold_3,vis2vis,7,0.6645109503686519,0.7213481393579656
subj02,V1,fold_3,vis2vis,8,0.6617947808215228,0.7242044588076261
subj02,V1,fold_3,vis2vis,9,0.6623475295527205,0.7250118967184676
subj02,V1,fold_3,vis2vis,10,0.6611859817889829,0.7271508011732574
subj02,V1,fold_3,vis2vis,11,0.6613480429973585,0.7278973503258098
subj02,V1,fold_3,vis2vis,12,0.6616304408121021,0.7272408487901422
subj02,V2,fold_0,vis2vis,1,0.5723518222096932,0.48871225280864034
subj02,V2,fold_0,vis2vis,2,0.637875483848613,0.5690698750290425
subj02,V2,fold_0,vis2vis,3,0.6393386554674225,0.6100444095914299
subj02,V2,fold_0,vis2vis,4,0.6534789455833203,0.6222721711416903
subj02,V2,fold_0,vis2vis,5,0.6429865855376091,0.6292876208083517
subj02,V2,fold_0,vis2vis,6,0.6393361467502537,0.6295646156985224
subj02,V2,fold_0,vis2vis,7,0.6432003228508841,0.6352682899739249
subj02,V2,fold_0,vis2vis,8,0.6359412559055836,0.6361887668916401
subj02,V2,fold_0,vis2vis,9,0.629522614766638,0.6347265728834259
subj02,V2,fold_0,vis2vis,10,0.6300883492962832,0.6355325064038927
subj02,V2,fold_0,vis2vis,11,0.6280487777957681,0.634452042169342
subj02,V2,fold_0,vis2vis,12,0.629858415637752,0.635416610984273
subj02,V2,fold_1,vis2vis,1,0.5504099152069493,0.5147665088273488
subj02,V2,fold_1,vis2vis,2,0.6512141992840346,0.5997956869095059
subj02,V2,fold_1,vis2vis,3,0.6977294640019982,0.6296224059129437
subj02,V2,fold_1,vis2vis,4,0.7040071229048622,0.6377229246605046
subj02,V2,fold_1,vis2vis,5,0.692893632308908,0.6380137528650187
subj02,V2,fold_1,vis2vis,6,0.6945657879530095,0.6341834219667127
subj02,V2,fold_1,vis2vis,7,0.7009815023920464,0.6410625165419057
subj02,V2,fold_1,vis2vis,8,0.7013832467341301,0.6406079910216488
subj02,V2,fold_1,vis2vis,9,0.7004148171589478,0.6403144731080861
subj02,V2,fold_1,vis2vis,10,0.7014177233257463,0.6400004592108034
subj02,V2,fold_1,vis2vis,11,0.7010602734289763,0.6414901281636061
subj02,V2,fold_1,vis2vis,12,0.7014304749486372,0.6409414699638908
