participant,ROI,outer_fold,model,identity,family,held_out_r,lam,rank,normalized_mse,cosine,explained_variance,centroid_norm_ratio
subj01,V2,2,O0,A:L,simple,0.4217586815357208,0.0,1,0.4479506015777588,0.7603840231895447,-0.06515121459960938,0.5987224578857422
subj01,V2,2,O0,B:D,naturalistic,0.9087254405021667,0.0,1,0.11470496654510498,0.9409154057502747,0.8212262988090515,0.9357476830482483
subj01,V2,2,O1,A:L,simple,0.423299640417099,0.0,1,0.4442782998085022,0.7631494402885437,-0.059914588928222656,0.5998234748840332
subj01,V2,2,O1,B:D,naturalistic,0.9068571329116821,0.0,1,0.1157500296831131,0.94037926197052,0.8185243010520935,0.9324290156364441
subj01,V2,2,O2,A:L,simple,0.42252540588378906,51.79474679231202,1,0.45536524057388306,0.7551894783973694,-0.06769299507141113,0.5949512124061584
subj01,V2,2,O2,B:D,naturalistic,0.9031985998153687,51.79474679231202,1,0.12124089896678925,0.937426745891571,0.8112050294876099,0.9342767596244812
subj01,V2,2,O3,A:L,simple,0.40406207332711946,3.727593720314938,7,1.5242241182640008,0.059270873927533385,-1.4288589238723475,0.7857260920864808
subj01,V2,2,O3,B:D,naturalistic,0.3816086542250621,3.727593720314938,7,2.027616137110324,0.2786413283332694,-1.5281187778654033,1.3299534204118602
subj01,V2,2,O4,A:L,simple,0.5324912314119492,51.79474679231202,5,0.5473656428581053,0.6919665721134478,0.10864527288223746,0.5301537780281278
subj01,V2,2,O4,B:D,naturalistic,0.9286871367499956,51.79474679231202,5,0.09735756180139496,0.9556441871135576,0.8502564407140875,0.8526227218218446
subj01,V2,3,O0,A:P,simple,0.7034928202629089,0.0,1,0.3243352472782135,0.8461043834686279,0.47660738229751587,1.046673059463501
subj01,V2,3,O0,B:K,naturalistic,0.7946897149085999,0.0,1,0.680104672908783,0.7255032658576965,0.630002498626709,1.1798814535140991
subj01,V2,3,O1,A:P,simple,0.6995511651039124,0.0,1,0.3409739136695862,0.844146728515625,0.4657338261604309,1.075571894645691
subj01,V2,3,O1,B:K,naturalistic,0.7783628106117249,0.0,1,0.7106288075447083,0.7160618901252747,0.6055310964584351,1.1886860132217407
subj01,V2,3,O2,A:P,simple,0.7433768510818481,5.428675439323859,1,0.29080453515052795,0.8626987934112549,0.5474755764007568,1.0499253273010254
subj01,V2,3,O2,B:K,naturalistic,0.6418203115463257,5.428675439323859,1,1.0011391639709473,0.628064751625061,0.397602379322052,1.257035732269287
subj01,V2,3,O3,A:P,simple,0.6497054429335238,0.18420699693267145,1,0.6677252267429249,0.7635770054117416,-0.18940574669955623,1.2643515218804766
subj01,V2,3,O3,B:K,naturalistic,0.12192903627436655,0.18420699693267145,1,4.292359312215484,0.1832099374847388,-3.8785706939378697,2.0069218365425088
subj01,V2,3,O4,A:P,simple,0.7999649488722923,51.79474679231202,6,0.24429497556592658,0.8894093015243782,0.6360840066866438,1.077409130420843
subj01,V2,3,O4,B:K,naturalistic,0.8319524976306235,51.79474679231202,6,0.4637636290650564,0.7878273744931428,0.6902300960095007,1.078405481536053
subj01,V2,4,O0,A:R,simple,0.6697924733161926,0.0,1,0.4682614803314209,0.7757935523986816,0.41027235984802246,0.5109972357749939
subj01,V2,4,O0,B:T,naturalistic,0.7367101311683655,0.0,1,0.426256388425827,0.7588342428207397,0.540604829788208,0.8045036196708679
subj01,V2,4,O1,A:R,simple,0.6549860239028931,0.0,1,0.5045346617698669,0.7639246582984924,0.40859174728393555,0.46708205342292786
subj01,V2,4,O1,B:T,naturalistic,0.7202402949333191,0.0,1,0.4938283860683441,0.7294843196868896,0.5184786319732666,0.8906543254852295
subj01,V2,4,O2,A:R,simple,0.6701275706291199,51.79474679231202,1,0.4951798915863037,0.7644510865211487,0.4235674738883972,0.482377827167511
subj01,V2,4,O2,B:T,naturalistic,0.7594079375267029,51.79474679231202,1,0.40302029252052307,0.7764203548431396,0.5760099291801453,0.8528987169265747
subj01,V2,4,O3,A:R,simple,0.7376556585937761,5.428675439323859,7,0.9873890992483957,0.38861869125240284,-0.1872023026078382,0.7606584623866095
subj01,V2,4,O3,B:T,naturalistic,0.8656963254981298,5.428675439323859,7,0.6519842876241148,0.8558595046040971,0.5926268990952674,1.475923843926105
subj01,V2,4,O4,A:R,simple,0.7369855242963053,51.79474679231202,7,0.6311760571667545,0.6429701056611967,0.5314718977933843,0.43181468715833854
subj01,V2,4,O4,B:T,naturalistic,0.9172464321873207,51.79474679231202,7,0.31023734926037133,0.889668607458825,0.8313929465532903,1.2086476033736409
subj01,V2,5,O0,A:V,simple,0.8523842692375183,0.0,1,0.14734970033168793,0.9513759613037109,0.7074592709541321,0.7223214507102966
subj01,V2,5,O0,B:W,naturalistic,0.7809213995933533,0.0,1,0.253612220287323,0.8639410734176636,0.5892081260681152,0.8664451837539673
subj01,V2,5,O1,A:V,simple,0.8546136617660522,0.0,1,0.14097259938716888,0.9524292945861816,0.7120128273963928,0.7331257462501526
subj01,V2,5,O1,B:W,naturalistic,0.77197265625,0.0,1,0.26048341393470764,0.8599718809127808,0.5776736736297607,0.8658859133720398
subj01,V2,5,O2,A:V,simple,0.8524353504180908,10000.0,1,0.14733245968818665,0.9513923525810242,0.7075308561325073,0.722307562828064
subj01,V2,5,O2,B:W,naturalistic,0.7809514999389648,10000.0,1,0.2535727024078369,0.8639639616012573,0.5892722606658936,0.8664804100990295
subj01,V2,5,O3,A:V,simple,0.55430982785957,16.768329368110066,6,1.0697838514304419,0.7505544786444551,-2.167400624914721,1.5462402787227454
subj01,V2,5,O3,B:W,naturalistic,0.08409682543862161,16.768329368110066,6,2.297972729550653,0.3257071679756334,-2.8195403573125133,1.5106366614883986
subj01,V2,5,O4,A:V,simple,0.8908601738811995,109.85411419875572,1,0.1287619492319582,0.9631989974045524,0.7690420706451095,0.7254716810305891
subj01,V2,5,O4,B:W,naturalistic,0.8231235660952155,109.85411419875572,1,0.21789832889242564,0.8844163695871858,0.6489084390360658,0.8748977087475618
subj01,V3,0,O0,A:E,simple,0.8702554106712341,0.0,1,0.7408071756362915,0.6462525129318237,0.7516705989837646,1.0443097352981567
subj01,V3,0,O0,B:B,naturalistic,0.8120279908180237,0.0,1,0.1981242597103119,0.8958065509796143,0.6307641267776489,0.871441125869751
subj01,V3,0,O1,A:E,simple,0.8499500751495361,0.0,1,0.9549258351325989,0.5891259908676147,0.7210187911987305,1.1386669874191284
subj01,V3,0,O1,B:B,naturalistic,0.8638954162597656,0.0,1,0.15165512263774872,0.9226567149162292,0.733540415763855,0.8683376908302307
subj01,V3,0,O2,A:E,simple,0.8703627586364746,51.79474679231202,1,0.7706815004348755,0.6358173489570618,0.7510768175125122,1.054081916809082
subj01,V3,0,O2,B:B,naturalistic,0.8213685750961304,51.79474679231202,1,0.18388131260871887,0.9039579629898071,0.6533867120742798,0.8720006942749023
subj01,V3,0,O3,A:E,simple,0.6950039648395856,1.7575106248547894,7,2.0117083211656333,0.3272629863857872,0.48303033921827365,1.3850008219618535
subj01,V3,0,O3,B:B,naturalistic,0.8370884860489802,1.7575106248547894,7,0.6308776458765475,0.7532626098340844,-0.04219717231414144,1.198551495178155
subj01,V3,0,O4,A:E,simple,0.9123732751688621,35.564803062231285,6,1.1694858503850243,0.49450326072848766,0.7594390164749967,1.1379465843807148
subj01,V3,0,O4,B:B,naturalistic,0.8506388756804103,35.564803062231285,6,0.20301413506237112,0.8928305579340872,0.6614645248307214,0.9055022159776874
subj01,V3,1,O0,A:H,simple,0.8650861382484436,0.0,1,0.419371634721756,0.7874361276626587,0.7479115724563599,0.9859992265701294
subj01,V3,1,O0,B:C,naturalistic,0.9377065896987915,0.0,1,0.13040591776371002,0.9543509483337402,0.8418468832969666,0.7513936161994934
subj01,V3,1,O1,A:H,simple,0.8983339667320251,0.0,1,0.45796895027160645,0.79998379945755,0.8061075210571289,1.1129422187805176
subj01,V3,1,O1,B:C,naturalistic,0.9392958283424377,0.0,1,0.14611156284809113,0.9420235753059387,0.866797924041748,0.7589390277862549
subj01,V3,1,O2,A:H,simple,0.905317485332489,11.513953993264458,1,0.41067183017730713,0.806312620639801,0.8189080953598022,1.0529134273529053
subj01,V3,1,O2,B:C,naturalistic,0.7664083242416382,11.513953993264458,1,0.3265105187892914,0.8331682085990906,0.5749242305755615,0.6893635392189026
subj01,V3,1,O3,A:H,simple,0.54847100880166,0.0013894954943731374,3,2.381567001094002,0.3779888102690898,0.20565104259315203,1.6126720011410784
subj01,V3,1,O3,B:C,naturalistic,0.6171602418064114,0.0013894954943731374,3,1.2901951794413897,0.7314252403985343,0.04140349379717856,1.6398183840112284
subj01,V3,1,O4,A:H,simple,0.9024895088556193,11.513953993264458,4,0.8161836150879084,0.6373423748253316,0.7687414377594495,1.1089236723698446
subj01,V3,1,O4,B:C,naturalistic,0.9417185725673867,11.513953993264458,4,0.12989991367251635,0.9562199067490494,0.8520726679279037,0.7458478337642014
subj01,V3,2,O0,A:L,simple,0.6863991618156433,0.0,1,0.4651477038860321,0.733551561832428,0.35961347818374634,0.7905199527740479
subj01,V3,2,O0,B:D,naturalistic,0.8902776837348938,0.0,1,0.3071354925632477,0.8332513570785522,0.765483021736145,0.7952623963356018
subj01,V3,2,O1,A:L,simple,0.7442700862884521,0.0,1,0.4047638475894928,0.7731058597564697,0.4547627568244934,0.8226684331893921
subj01,V3,2,O1,B:D,naturalistic,0.8952035307884216,0.0,1,0.22960837185382843,0.8824037313461304,0.7859641909599304,0.7916037440299988
subj01,V3,2,O2,A:L,simple,0.6897268295288086,232.99518105153672,1,0.46318408846855164,0.7347683310508728,0.36607760190963745,0.7901628017425537
subj01,V3,2,O2,B:D,naturalistic,0.8927949070930481,232.99518105153672,1,0.29536426067352295,0.8403870463371277,0.7722558379173279,0.8002071976661682
subj01,V3,2,O3,A:L,simple,0.8546044440603788,5.428675439323859,7,1.0760836195069499,0.5189997503926987,0.2354444900348942,1.1067448571817835
subj01,V3,2,O3,B:D,naturalistic,0.9046276383730539,5.428675439323859,7,0.6855030294379888,0.8970434046867967,0.3403858091829154,1.597178981290674
subj01,V3,2,O4,A:L,simple,0.7107584164672074,75.43120063354607,4,0.4752144396362729,0.7256244162156359,0.4142400720125293,0.7673991146521494
subj01,V3,2,O4,B:D,naturalistic,0.9480842293165896,75.43120063354607,4,0.10254396689527284,0.9474121740649328,0.8986194267708014,0.9358508765651595
subj01,V3,3,O0,A:P,simple,0.7740207314491272,0.0,1,0.35431745648384094,0.8450441956520081,0.39245492219924927,1.1066107749938965
subj01,V3,3,O0,B:K,naturalistic,0.9532967805862427,0.0,1,0.23963318765163422,0.8827075958251953,0.809506893157959,0.7455729842185974
subj01,V3,3,O1,A:P,simple,0.7606579661369324,0.0,1,0.41413578391075134,0.8275539875030518,0.29234063625335693,1.1421672105789185
subj01,V3,3,O1,B:K,naturalistic,0.9302932620048523,0.0,1,0.22896961867809296,0.887528657913208,0.8019782304763794,0.7583901882171631
subj01,V3,3,O2,A:P,simple,0.7634137868881226,35.564803062231285,1,0.3832939863204956,0.832922101020813,0.34645920991897583,1.110506534576416
subj01,V3,3,O2,B:K,naturalistic,0.9595612287521362,35.564803062231285,1,0.21330367028713226,0.8974507451057434,0.8322062492370605,0.7606242299079895
subj01,V3,3,O3,A:P,simple,0.6690633751977707,11.513953993264458,3,0.8302630198180204,0.6902748494817434,-0.32811451544004666,1.2441181898514497
subj01,V3,3,O3,B:K,naturalistic,0.600090869094903,11.513953993264458,3,1.1388977711255828,0.6038623543079983,-0.1684522995980009,1.3134731439553295
subj01,V3,3,O4,A:P,simple,0.7905173784424601,24.420530945486497,2,0.34430225459323516,0.8432741105089524,0.42815686523291074,1.0786749894732792
subj01,V3,3,O4,B:K,naturalistic,0.9286667817227962,24.420530945486497,2,0.15771000915285416,0.9292751787486518,0.8380674031017413,0.7834589394873319
subj01,V3,4,O0,A:R,simple,0.7787265181541443,0.0,1,0.4275229275226593,0.7922039031982422,0.5144256949424744,0.5574487447738647
subj01,V3,4,O0,B:T,naturalistic,0.8883286118507385,0.0,1,0.36399045586586,0.8019029498100281,0.7641154527664185,0.8858006000518799
subj01,V3,4,O1,A:R,simple,0.7856072783470154,0.0,1,0.38165929913520813,0.8202207684516907,0.5191501379013062,0.5869367122650146
subj01,V3,4,O1,B:T,naturalistic,0.8993750810623169,0.0,1,0.3098743259906769,0.8309444785118103,0.7668680548667908,0.8124210834503174
subj01,V3,4,O2,A:R,simple,0.7935118079185486,51.79474679231202,1,0.41629114747047424,0.8010326027870178,0.5463108420372009,0.5603160858154297
subj01,V3,4,O2,B:T,naturalistic,0.9038369059562683,51.79474679231202,1,0.332778662443161,0.818320095539093,0.7831907272338867,0.867579460144043
subj01,V3,4,O3,A:R,simple,0.591254039464518,5.428675439323859,7,0.6597245941574668,0.6005091353379004,-0.6919578252679286,0.7431129200993049
subj01,V3,4,O3,B:T,naturalistic,0.42812263509320925,5.428675439323859,7,1.114323085471189,0.4301468142262732,0.04323128134866183,0.9772751267985795
subj01,V3,4,O4,A:R,simple,0.788620010914836,51.79474679231202,5,0.3847183821469512,0.8335691883731365,0.5720354431320032,0.551512433989301
subj01,V3,4,O4,B:T,naturalistic,0.9546150165240294,51.79474679231202,5,0.2756705292098762,0.859761638993095,0.8918451339129648,0.9816657747417236
subj01,V3,5,O0,A:V,simple,0.7029796242713928,0.0,1,0.3336278796195984,0.8264921307563782,0.17043429613113403,0.697197437286377
subj01,V3,5,O0,B:W,naturalistic,0.8888344764709473,0.0,1,0.3347204923629761,0.8231486082077026,0.7617624402046204,0.9340276122093201
subj01,V3,5,O1,A:V,simple,0.7207714915275574,0.0,1,0.23927070200443268,0.8735388517379761,0.10037952661514282,0.8251553773880005
subj01,V3,5,O1,B:W,naturalistic,0.7378098368644714,0.0,1,0.5583293437957764,0.7083182334899902,0.5438750982284546,0.9533568024635315
subj01,V3,5,O2,A:V,simple,0.801296055316925,11.513953993264458,1,0.2418503761291504,0.8824633955955505,0.42263901233673096,0.738963782787323
subj01,V3,5,O2,B:W,naturalistic,0.782166063785553,11.513953993264458,1,0.5542150139808655,0.7260099649429321,0.6090381145477295,1.0111507177352905
subj01,V3,5,O3,A:V,simple,0.7422768772971496,7.9060432109076855,1,0.4189821885468219,0.8154261389430241,-1.2902263677757242,1.1050845889253105
subj01,V3,5,O3,B:W,naturalistic,0.025870897629754412,7.9060432109076855,1,4.321837955009029,0.19365808093913797,-2.7634482484991225,2.026508776350672
subj01,V3,5,O4,A:V,simple,0.8338504393053549,51.79474679231202,4,0.15993327820829098,0.9377756205294403,0.6369120829855325,0.739391048794062
subj01,V3,5,O4,B:W,naturalistic,0.8678671491888497,51.79474679231202,4,0.4139928142643695,0.7967902025166675,0.7419956855346386,1.0178498318397857
subj01,hV4,0,O0,A:E,simple,0.767126202583313,0.0,1,0.7763651609420776,0.7390340566635132,0.5830082893371582,1.3069571256637573
subj01,hV4,0,O0,B:B,naturalistic,0.8986677527427673,0.0,1,0.04516720399260521,0.9773211479187012,0.8065590262413025,0.9593256115913391
subj01,hV4,0,O1,A:E,simple,0.7160820364952087,0.0,1,0.9614060521125793,0.7088692784309387,0.5124580264091492,1.3899725675582886
subj01,hV4,0,O1,B:B,naturalistic,0.893140435218811,0.0,1,0.04684757441282272,0.9763458967208862,0.795702338218689,0.9862934350967407
subj01,hV4,0,O2,A:E,simple,0.7644696831703186,5.428675439323859,1,0.7988821864128113,0.7476854920387268,0.5842161178588867,1.3459460735321045
subj01,hV4,0,O2,B:B,naturalistic,0.8723976016044617,5.428675439323859,1,0.05551470071077347,0.9721763134002686,0.7594312429428101,0.9975041151046753
subj01,hV4,0,O3,A:E,simple,0.5048973906787558,0.2682695795279725,5,2.368807924522691,0.6378805218521009,-0.11850645052787567,1.9704342393519756
subj01,hV4,0,O3,B:B,naturalistic,0.7686886182383715,0.2682695795279725,5,0.1153908992842656,0.9478367960373476,0.5135933217510906,1.0652483124623526
subj01,hV4,0,O4,A:E,simple,0.7798201554315259,0.2682695795279725,2,1.5634028703617833,0.7630798145911255,0.525230643429846,1.8334506036928333
subj01,hV4,0,O4,B:B,naturalistic,0.7522420015617794,0.2682695795279725,2,0.11234814137821181,0.9489192351896689,0.5573516324664215,1.0620378861003235
subj01,hV4,1,O0,A:H,simple,0.7937631011009216,0.0,1,0.21438154578208923,0.9001103639602661,0.6289328336715698,1.0568912029266357
subj01,hV4,1,O0,B:C,naturalistic,0.8392152786254883,0.0,1,0.11457744985818863,0.9588686227798462,0.6351795196533203,0.7744600772857666
subj01,hV4,1,O1,A:H,simple,0.7840561866760254,0.0,1,0.4281969964504242,0.881696343421936,0.6146855354309082,1.3351116180419922
subj01,hV4,1,O1,B:C,naturalistic,0.8676550388336182,0.0,1,0.11894816160202026,0.9527065753936768,0.6296415328979492,0.789617657661438
subj01,hV4,1,O2,A:H,simple,0.8059048056602478,11.513953993264458,1,0.27675312757492065,0.9043455719947815,0.6450332999229431,1.2119067907333374
subj01,hV4,1,O2,B:C,naturalistic,0.8314262628555298,11.513953993264458,1,0.11097534745931625,0.9573017954826355,0.6028863191604614,0.7917660474777222
subj01,hV4,1,O3,A:H,simple,0.8404197224202621,0.2682695795279725,7,0.6008283063166382,0.9152769325400074,0.6261518355050392,1.5775157184317947
subj01,hV4,1,O3,B:C,naturalistic,0.8486564127648001,0.2682695795279725,7,0.21809747710116772,0.8870964212046933,0.16128778706529545,0.8161204815850394
subj01,hV4,1,O4,A:H,simple,0.8655033443006924,3.727593720314938,3,0.3991727429206704,0.9259065138370943,0.7171591088405914,1.4323407725319028
subj01,hV4,1,O4,B:C,naturalistic,0.8491405705176753,3.727593720314938,3,0.08971246450865668,0.9664077888644353,0.6605473217204817,0.8126009869545122
subj01,hV4,2,O0,A:L,simple,0.7453321814537048,0.0,1,0.21518337726593018,0.8908012509346008,0.5483987331390381,0.7974725365638733
subj01,hV4,2,O0,B:D,naturalistic,0.6355629563331604,0.0,1,0.8461143970489502,0.8051965832710266,0.17729729413986206,1.5083720684051514
subj01,hV4,2,O1,A:L,simple,0.7940542697906494,0.0,1,0.1828431636095047,0.9095779061317444,0.6153552532196045,0.8087058663368225
subj01,hV4,2,O1,B:D,naturalistic,0.6611427068710327,0.0,1,0.4438435733318329,0.8158969283103943,0.3145543336868286,1.1468522548675537
subj01,hV4,2,O2,A:L,simple,0.7794245481491089,7.9060432109076855,1,0.19453756511211395,0.9042497277259827,0.5995913743972778,0.7937731742858887
subj01,hV4,2,O2,B:D,naturalistic,0.7472405433654785,7.9060432109076855,1,0.4235571026802063,0.8605268597602844,0.42562317848205566,1.2655742168426514
subj01,hV4,2,O3,A:L,simple,0.8649602303669198,0.18420699693267145,7,0.40197051878128626,0.7765765118550806,0.7323445626226569,0.7055722847130778
subj01,hV4,2,O3,B:D,naturalistic,0.48605374013701946,0.18420699693267145,7,7.929587313449027,-0.2190151110174199,-2.515495896229262,2.4224911625713985
subj01,hV4,2,O4,A:L,simple,0.8100669060874385,3.727593720314938,2,0.22380899905925894,0.9014985073717243,0.6544619310020521,0.7104263990419886
subj01,hV4,2,O4,B:D,naturalistic,0.792411202662344,3.727593720314938,2,0.5808558248956728,0.6825378246687659,0.49025288429411495,0.8986711907001974
subj01,hV4,3,O0,A:P,simple,0.8697905540466309,0.0,1,0.23392120003700256,0.897264838218689,0.7232789993286133,1.0947626829147339
subj01,hV4,3,O0,B:K,naturalistic,0.5517070293426514,0.0,1,0.17350080609321594,0.9198068976402283,0.10076451301574707,0.7800012826919556
subj01,hV4,3,O1,A:P,simple,0.8810224533081055,0.0,1,0.2922220528125763,0.8921075463294983,0.7431768178939819,1.1888867616653442
subj01,hV4,3,O1,B:K,naturalistic,0.5532469153404236,0.0,1,0.13729532063007355,0.9318687319755554,0.11437278985977173,0.8565384745597839
subj01,hV4,3,O2,A:P,simple,0.895477831363678,16.768329368110066,1,0.23077435791492462,0.9094272255897522,0.7778380513191223,1.1499110460281372
subj01,hV4,3,O2,B:K,naturalistic,0.4862307906150818,16.768329368110066,1,0.1822609007358551,0.9087623953819275,-0.08657944202423096,0.8187065720558167
subj01,hV4,3,O3,A:P,simple,0.9187971542811572,0.2682695795279725,5,0.6612850232356287,0.9152383514726168,0.8322264993709103,1.621599649486729
subj01,hV4,3,O3,B:K,naturalistic,0.26298194297494926,0.2682695795279725,5,0.45185159859011736,0.7432803432072483,-1.0058429044825274,0.6775745257954926
subj01,hV4,3,O4,A:P,simple,0.8948117777868865,75.43120063354607,1,0.248267955749768,0.9088609346751437,0.7822076655044933,1.181434220635631
subj01,hV4,3,O4,B:K,naturalistic,0.4606240708702206,75.43120063354607,1,0.19121355570542625,0.9007422156628873,-0.2260654196507348,0.8502440456661151
subj01,hV4,4,O0,A:R,simple,0.9149837493896484,0.0,1,0.22715382277965546,0.9701295495033264,0.7548747062683105,0.5598794221878052
subj01,hV4,4,O0,B:T,naturalistic,0.6867601871490479,0.0,1,1.6061546802520752,0.6423553824424744,0.34967124462127686,1.651699185371399
subj01,hV4,4,O1,A:R,simple,0.9146343469619751,0.0,1,0.20461562275886536,0.9730446338653564,0.7543244957923889,0.5839027166366577
subj01,hV4,4,O1,B:T,naturalistic,0.6736871004104614,0.0,1,1.3240705728530884,0.6582942605018616,0.3073130249977112,1.5285941362380981
subj01,hV4,4,O2,A:R,simple,0.9317072033882141,24.420530945486497,1,0.20880429446697235,0.9718829989433289,0.8027923107147217,0.5802699327468872
subj01,hV4,4,O2,B:T,naturalistic,0.7915257811546326,24.420530945486497,1,1.3174856901168823,0.6809871196746826,0.6106469631195068,1.5648587942123413
subj01,hV4,4,O3,A:R,simple,0.8995758911539092,0.2682695795279725,6,0.4286317623378422,0.7831229719118707,0.8002217326154571,0.5783954236312485
subj01,hV4,4,O3,B:T,naturalistic,0.5032316137331895,0.2682695795279725,6,9.201634287938765,0.49871639580017046,-1.0037973926552666,3.4056654209009922
subj01,hV4,4,O4,A:R,simple,0.9170366060883891,5.428675439323859,2,0.24838934777691185,0.9102018736854824,0.8407795056499012,0.6329712462689767
subj01,hV4,4,O4,B:T,naturalistic,0.6975353578144529,5.428675439323859,2,2.1669284650217504,0.5998409448105406,0.42517311022602355,1.835453212534656
subj01,hV4,5,O0,A:V,simple,0.9051867127418518,0.0,1,0.19351665675640106,0.966682493686676,0.7525265216827393,0.6089232563972473
subj01,hV4,5,O0,B:W,naturalistic,0.7266973853111267,0.0,1,0.22188261151313782,0.8854169249534607,0.509633481502533,0.9618741869926453
subj01,hV4,5,O1,A:V,simple,0.8957251906394958,0.0,1,0.16530989110469818,0.9627657532691956,0.7665804624557495,0.6590755581855774
subj01,hV4,5,O1,B:W,naturalistic,0.7428575754165649,0.0,1,0.2697298526763916,0.8568957448005676,0.5239132046699524,0.7936490178108215
subj01,hV4,5,O2,A:V,simple,0.8976065516471863,11.513953993264458,1,0.17614242434501648,0.9617148637771606,0.7685641050338745,0.6438502073287964
subj01,hV4,5,O2,B:W,naturalistic,0.8176509737968445,11.513953993264458,1,0.1647709310054779,0.9155333042144775,0.6644405126571655,0.8610165119171143
subj01,hV4,5,O3,A:V,simple,0.9356961476431981,0.8286427728546842,7,0.1498008499960342,0.9550957307098927,0.8735120726208445,0.7060802663991503
subj01,hV4,5,O3,B:W,naturalistic,0.5075699218657248,0.8286427728546842,7,1.1103748916648535,0.46615606026313683,-0.7720264745710763,1.0385863070408177
subj01,hV4,5,O4,A:V,simple,0.9528470687425904,2.559547922699533,2,0.14704953497066034,0.9777570457529925,0.8661153094385996,0.6567299875784268
subj01,hV4,5,O4,B:W,naturalistic,0.8898143056439868,2.559547922699533,2,0.2344532042903661,0.8997871632913308,0.7913956950327612,0.6898583582806508
subj01,ventral,0,O0,A:E,simple,0.7308359146118164,0.0,1,0.45641493797302246,0.7530907392501831,0.5303847789764404,0.9065852165222168
subj01,ventral,0,O0,B:B,naturalistic,0.48480433225631714,0.0,1,0.4430600106716156,0.7645406126976013,0.043589651584625244,0.9306197762489319
subj01,ventral,0,O1,A:E,simple,0.7396243810653687,0.0,1,0.4624175727367401,0.756671667098999,0.5446703433990479,0.9436736106872559
subj01,ventral,0,O1,B:B,naturalistic,0.4893864691257477,0.0,1,0.44046705961227417,0.7590475678443909,0.0642770528793335,0.8879667520523071
subj01,ventral,0,O2,A:E,simple,0.7378135919570923,75.43120063354607,1,0.4505018889904022,0.757013201713562,0.5399631857872009,0.9105412364006042
subj01,ventral,0,O2,B:B,naturalistic,0.4908491373062134,75.43120063354607,1,0.4373573660850525,0.7670254707336426,0.05660748481750488,0.927291989326477
subj01,ventral,0,O3,A:E,simple,0.7426594214253049,51.79474679231202,5,0.4960857137423415,0.7920644520226358,0.45456973065575956,1.1434215617319157
subj01,ventral,0,O3,B:B,naturalistic,0.5033939569729439,51.79474679231202,5,0.5355065784626291,0.7182621025680597,-0.10698144554783529,0.9449931368229891
subj01,ventral,0,O4,A:E,simple,0.7880189037792424,339.3221771895323,4,0.3899608867855357,0.7983887194049526,0.6191454529931883,0.9638741974864703
subj01,ventral,0,O4,B:B,naturalistic,0.5991734193100505,339.3221771895323,4,0.3520002238010906,0.8073234539914227,0.26695608691431805,0.8687344259467937
subj01,ventral,1,O0,A:H,simple,0.8048291802406311,0.0,1,0.29631081223487854,0.8440462350845337,0.6106503009796143,0.7506383657455444
subj01,ventral,1,O0,B:C,naturalistic,0.6667891144752502,0.0,1,0.34307861328125,0.8105251789093018,0.44008129835128784,0.8050629496574402
subj01,ventral,1,O1,A:H,simple,0.7783958911895752,0.0,1,0.32999032735824585,0.8188431262969971,0.588123083114624,0.8410764336585999
subj01,ventral,1,O1,B:C,naturalistic,0.6993795037269592,0.0,1,0.3671162724494934,0.7956380248069763,0.45749133825302124,0.808138370513916
subj01,ventral,1,O2,A:H,simple,0.8111136555671692,11.513953993264458,1,0.28368115425109863,0.8473255634307861,0.6336532831192017,0.8068060278892517
subj01,ventral,1,O2,B:C,naturalistic,0.337786465883255,11.513953993264458,1,1.0119190216064453,0.5300865173339844,-0.6465907096862793,1.0712988376617432
subj01,ventral,1,O3,A:H,simple,0.800823088480828,0.0001,3,0.4059599593720735,0.8530971168112287,0.5094690059629428,1.218794591406856
subj01,ventral,1,O3,B:C,naturalistic,0.5511244154918672,0.0001,3,2.1157833328619278,0.5429883121426955,-2.350821754987888,1.7306834319350257
subj01,ventral,1,O4,A:H,simple,0.9029998993120734,159.98587196060572,1,0.15432292144727935,0.9202030416990602,0.8124347494795483,0.9533175894716867
subj01,ventral,1,O4,B:C,naturalistic,0.6375411495722356,159.98587196060572,1,0.42384002777361407,0.7617698644209213,0.3470813061904281,0.8260615413592802
subj01,ventral,2,O0,A:L,simple,0.8133805990219116,0.0,1,0.3201783299446106,0.8253178000450134,0.6305783987045288,0.8617537617683411
subj01,ventral,2,O0,B:D,naturalistic,0.5651442408561707,0.0,1,0.5876387357711792,0.7117128372192383,0.27304840087890625,1.0185900926589966
subj01,ventral,2,O1,A:L,simple,0.8063886761665344,0.0,1,0.33290281891822815,0.8197557330131531,0.6267200708389282,0.8897725343704224
subj01,ventral,2,O1,B:D,naturalistic,0.5869377255439758,0.0,1,0.5333719253540039,0.7247155904769897,0.3070165514945984,0.9667585492134094
subj01,ventral,2,O2,A:L,simple,0.8154594302177429,75.43120063354607,1,0.31856662034988403,0.8264282941818237,0.6341933012008667,0.8658033609390259
subj01,ventral,2,O2,B:D,naturalistic,0.5783652067184448,75.43120063354607,1,0.5683644413948059,0.7188178896903992,0.29857689142227173,1.0104745626449585
subj01,ventral,2,O3,A:L,simple,0.6843821585068426,0.004291934260128779,4,0.5137185537560794,0.7659035512674095,0.3935534457982215,1.082647625537865
subj01,ventral,2,O3,B:D,naturalistic,0.3963070743858359,0.004291934260128779,4,1.4796399223784202,0.6046417609843642,-0.6789638434623291,1.524006470397165
