subject,roi,fold,identity,split_id,SPLIT_HALF_COS2
subj01,ventral,1,B:B,28,0.2888997571705929
subj01,ventral,1,B:B,29,0.1644074903993079
subj01,ventral,1,B:B,30,0.25448453919330505
subj01,ventral,1,B:B,31,0.3689119692054933
subj01,ventral,1,B:B,32,0.25256084820170194
subj01,ventral,1,B:B,33,0.31141001882394603
subj01,ventral,1,B:B,34,0.0451557772837406
subj01,ventral,1,B:D,0,0.08283052170522823
subj01,ventral,1,B:D,1,0.20392906661315072
subj01,ventral,1,B:D,2,0.26866582859144483
subj01,ventral,1,B:D,3,0.24028079656338694
subj01,ventral,1,B:D,4,0.33873236233760473
subj01,ventral,1,B:D,5,0.1350485238345007
subj01,ventral,1,B:D,6,0.2974615212490956
subj01,ventral,1,B:D,7,0.1855851616983974
subj01,ventral,1,B:D,8,0.2540124741981211
subj01,ventral,1,B:D,9,0.41288478545884366
subj01,ventral,1,B:D,10,0.28363735714853544
subj01,ventral,1,B:D,11,0.2934780806769172
subj01,ventral,1,B:D,12,0.43103678411697177
subj01,ventral,1,B:D,13,0.4648086285043985
subj01,ventral,1,B:D,14,0.31421114385152016
subj01,ventral,1,B:D,15,0.28560443212084274
subj01,ventral,1,B:D,16,0.31410210997103816
subj01,ventral,1,B:D,17,0.36528566182022437
subj01,ventral,1,B:D,18,0.43329712648907853
subj01,ventral,1,B:D,19,0.3298355490830597
subj01,ventral,1,B:D,20,0.41403096921731547
subj01,ventral,1,B:D,21,0.3791162550789028
subj01,ventral,1,B:D,22,0.33508318605984383
subj01,ventral,1,B:D,23,0.32222353852777696
subj01,ventral,1,B:D,24,0.3923140315716776
subj01,ventral,1,B:D,25,0.4106739906624861
subj01,ventral,1,B:D,26,0.36621040780198955
subj01,ventral,1,B:D,27,0.3229361254352302
subj01,ventral,1,B:D,28,0.47080405626212735
subj01,ventral,1,B:D,29,0.4363056475961646
subj01,ventral,1,B:D,30,0.3798706290707893
subj01,ventral,1,B:D,31,0.34850257523089445
subj01,ventral,1,B:D,32,0.2464068713306482
subj01,ventral,1,B:D,33,0.22944632505703869
subj01,ventral,1,B:D,34,0.2309603953417317
subj01,ventral,1,B:K,0,0.17309265654330583
subj01,ventral,1,B:K,1,0.26629389651820895
subj01,ventral,1,B:K,2,0.3325874553914742
subj01,ventral,1,B:K,3,0.25251008462261487
subj01,ventral,1,B:K,4,0.1849701449575054
subj01,ventral,1,B:K,5,0.4114897033690743
subj01,ventral,1,B:K,6,0.4359476819606413
subj01,ventral,1,B:K,7,0.4400127624627637
subj01,ventral,1,B:K,8,0.4528715695132566
subj01,ventral,1,B:K,9,0.5326764224719804
subj01,ventral,1,B:K,10,0.5330505416555369
subj01,ventral,1,B:K,11,0.4400740964728827
subj01,ventral,1,B:K,12,0.5261725896314569
subj01,ventral,1,B:K,13,0.46672243192950746
subj01,ventral,1,B:K,14,0.3981050432627553
subj01,ventral,1,B:K,15,0.37722878057942105
subj01,ventral,1,B:K,16,0.4594307119749496
subj01,ventral,1,B:K,17,0.46635156620015433
subj01,ventral,1,B:K,18,0.4455773063253026
subj01,ventral,1,B:K,19,0.5313911422666242
subj01,ventral,1,B:K,20,0.5337031095597512
subj01,ventral,1,B:K,21,0.4078817381215264
subj01,ventral,1,B:K,22,0.6035607575346946
subj01,ventral,1,B:K,23,0.49881121340520945
subj01,ventral,1,B:K,24,0.4270071061570036
subj01,ventral,1,B:K,25,0.2896613643550447
subj01,ventral,1,B:K,26,0.3859993589780865
subj01,ventral,1,B:K,27,0.39968410241393065
subj01,ventral,1,B:K,28,0.3749042303904229
subj01,ventral,1,B:K,29,0.4174804208001776
subj01,ventral,1,B:K,30,0.4703798236651304
subj01,ventral,1,B:K,31,0.35523751739980247
subj01,ventral,1,B:K,32,0.31415013625196064
subj01,ventral,1,B:K,33,0.3531426804837423
subj01,ventral,1,B:K,34,0.34331773735652077
subj01,ventral,1,B:T,0,0.3163585988382987
subj01,ventral,1,B:T,1,0.2463075763254384
subj01,ventral,1,B:T,2,0.34047718651594605
subj01,ventral,1,B:T,3,0.3602784071630856
subj01,ventral,1,B:T,4,0.25652776139488254
subj01,ventral,1,B:T,5,0.33437586294719496
subj01,ventral,1,B:T,6,0.41421238240061126
subj01,ventral,1,B:T,7,0.37045133084531395
subj01,ventral,1,B:T,8,0.4571700860853532
subj01,ventral,1,B:T,9,0.17805173255219642
subj01,ventral,1,B:T,10,0.3430957560259896
subj01,ventral,1,B:T,11,0.2438993641009763
subj01,ventral,1,B:T,12,0.35258933085840166
subj01,ventral,1,B:T,13,0.2457196882308076
subj01,ventral,1,B:T,14,0.3943348684093381
subj01,ventral,1,B:T,15,0.3849104222478761
subj01,ventral,1,B:T,16,0.40435494561256585
subj01,ventral,1,B:T,17,0.20991336155700488
subj01,ventral,1,B:T,18,0.32958638571814636
subj01,ventral,1,B:T,19,0.434315253654505
subj01,ventral,1,B:T,20,0.4780255136446163
subj01,ventral,1,B:T,21,0.42873249270963193
subj01,ventral,1,B:T,22,0.4174692638862595
subj01,ventral,1,B:T,23,0.36997444640003885
subj01,ventral,1,B:T,24,0.3448069282512037
subj01,ventral,1,B:T,25,0.34191519490558875
subj01,ventral,1,B:T,26,0.3178347550249766
subj01,ventral,1,B:T,27,0.48752901407354193
subj01,ventral,1,B:T,28,0.24896005527061013
subj01,ventral,1,B:T,29,0.3819669140908948
subj01,ventral,1,B:T,30,0.2999857175413103
subj01,ventral,1,B:T,31,0.31832260030998144
subj01,ventral,1,B:T,32,0.28152971247419734
subj01,ventral,1,B:T,33,0.4608274908338792
subj01,ventral,1,B:T,34,0.29725408599986064
subj01,ventral,1,B:W,0,0.1603545169170742
subj01,ventral,1,B:W,1,0.2801275549005475
subj01,ventral,1,B:W,2,0.22445625205153258
subj01,ventral,1,B:W,3,0.10521525598305347
subj01,ventral,1,B:W,4,0.13358066450679487
subj01,ventral,1,B:W,5,0.2903917309253632
subj01,ventral,1,B:W,6,0.2737981043370545
subj01,ventral,1,B:W,7,0.13158279666832245
subj01,ventral,1,B:W,8,0.1902159623833225
subj01,ventral,1,B:W,9,0.3557202070281306
subj01,ventral,1,B:W,10,0.4145077310700592
subj01,ventral,1,B:W,11,0.3600681482824984
subj01,ventral,1,B:W,12,0.14917821261800837
subj01,ventral,1,B:W,13,0.2272060437744054
subj01,ventral,1,B:W,14,0.07608511918276399
subj01,ventral,1,B:W,15,0.11825338437365991
subj01,ventral,1,B:W,16,0.27450885105392486
subj01,ventral,1,B:W,17,0.3042304118646261
subj01,ventral,1,B:W,18,0.2731416290453833
subj01,ventral,1,B:W,19,0.12799816264342728
subj01,ventral,1,B:W,20,0.3442972490825793
subj01,ventral,1,B:W,21,0.18573263883732893
subj01,ventral,1,B:W,22,0.29521727247176927
subj01,ventral,1,B:W,23,0.28017720439800264
subj01,ventral,1,B:W,24,0.23776848994001504
subj01,ventral,1,B:W,25,0.10400986860962592
subj01,ventral,1,B:W,26,0.2902341061176666
subj01,ventral,1,B:W,27,0.1729900202047656
subj01,ventral,1,B:W,28,0.29057548030758024
subj01,ventral,1,B:W,29,0.30514542232810254
subj01,ventral,1,B:W,30,0.25927728008491463
subj01,ventral,1,B:W,31,0.2526845254036522
subj01,ventral,1,B:W,32,0.15828251125458254
subj01,ventral,1,B:W,33,0.32023418412372306
subj01,ventral,1,B:W,34,0.21598270651597445
subj01,ventral,2,A:E,0,0.3784005749881093
subj01,ventral,2,A:E,1,0.37889588164138743
subj01,ventral,2,A:E,2,0.4030739315178731
subj01,ventral,2,A:E,3,0.36190139091506185
subj01,ventral,2,A:E,4,0.2740429212947321
subj01,ventral,2,A:E,5,0.2856844149989005
subj01,ventral,2,A:E,6,0.3833911708701537
subj01,ventral,2,A:E,7,0.367797733769559
subj01,ventral,2,A:E,8,0.2749175700053252
subj01,ventral,2,A:E,9,0.39501080446027353
subj01,ventral,2,A:E,10,0.4087063263775513
subj01,ventral,2,A:E,11,0.32392719137273374
subj01,ventral,2,A:E,12,0.36839147344771295
subj01,ventral,2,A:E,13,0.42043137917379525
subj01,ventral,2,A:E,14,0.28905571874176367
subj01,ventral,2,A:E,15,0.43510267887227766
subj01,ventral,2,A:E,16,0.433421407092146
subj01,ventral,2,A:E,17,0.44863890059914047
subj01,ventral,2,A:E,18,0.48450702562826803
subj01,ventral,2,A:E,19,0.38159357465055027
subj01,ventral,2,A:E,20,0.4262679169355599
subj01,ventral,2,A:E,21,0.48494590676545957
subj01,ventral,2,A:E,22,0.28556232670357995
subj01,ventral,2,A:E,23,0.46992729960346474
subj01,ventral,2,A:E,24,0.35153580477653606
subj01,ventral,2,A:E,25,0.2931213524630124
subj01,ventral,2,A:E,26,0.35227052074739085
subj01,ventral,2,A:E,27,0.3966162105104176
subj01,ventral,2,A:E,28,0.29615343346651585
subj01,ventral,2,A:E,29,0.4801473818928362
subj01,ventral,2,A:E,30,0.38420987693812275
subj01,ventral,2,A:E,31,0.2888744295521964
subj01,ventral,2,A:E,32,0.49429449544642917
subj01,ventral,2,A:E,33,0.4265718225132034
subj01,ventral,2,A:E,34,0.349926288886492
subj01,ventral,2,A:H,0,0.20982173074295735
subj01,ventral,2,A:H,1,0.38834139631975917
subj01,ventral,2,A:H,2,0.4081336398538267
subj01,ventral,2,A:H,3,0.4428631107141571
subj01,ventral,2,A:H,4,0.43381054851643824
subj01,ventral,2,A:H,5,0.3465305130973755
subj01,ventral,2,A:H,6,0.42232857748676134
subj01,ventral,2,A:H,7,0.3506226393413491
subj01,ventral,2,A:H,8,0.41877582804677393
subj01,ventral,2,A:H,9,0.4250786421645211
subj01,ventral,2,A:H,10,0.5372344865234258
subj01,ventral,2,A:H,11,0.43733272588159755
subj01,ventral,2,A:H,12,0.5285758896450277
subj01,ventral,2,A:H,13,0.3226713061733109
subj01,ventral,2,A:H,14,0.4119408197156807
subj01,ventral,2,A:H,15,0.3243204244053052
subj01,ventral,2,A:H,16,0.44662059107510865
subj01,ventral,2,A:H,17,0.3238872157777234
subj01,ventral,2,A:H,18,0.500399155587964
subj01,ventral,2,A:H,19,0.42634656565533385
subj01,ventral,2,A:H,20,0.4750961506765914
subj01,ventral,2,A:H,21,0.49429591217428664
subj01,ventral,2,A:H,22,0.5207510147485618
subj01,ventral,2,A:H,23,0.4087012725486936
subj01,ventral,2,A:H,24,0.4567643805562275
subj01,ventral,2,A:H,25,0.4811406644908052
subj01,ventral,2,A:H,26,0.41109235435412556
subj01,ventral,2,A:H,27,0.5217251595089286
subj01,ventral,2,A:H,28,0.5203344620237754
subj01,ventral,2,A:H,29,0.49631271061390303
subj01,ventral,2,A:H,30,0.4260250850657556
subj01,ventral,2,A:H,31,0.43278541355570205
subj01,ventral,2,A:H,32,0.27809900883340455
subj01,ventral,2,A:H,33,0.3661149888234669
subj01,ventral,2,A:H,34,0.281461740397633
subj01,ventral,2,A:P,0,0.2711669314066681
subj01,ventral,2,A:P,1,0.276434372910052
subj01,ventral,2,A:P,2,0.34606277976349625
subj01,ventral,2,A:P,3,0.5404342424106946
subj01,ventral,2,A:P,4,0.5578663891959763
subj01,ventral,2,A:P,5,0.2501522480390876
subj01,ventral,2,A:P,6,0.35029209244577136
subj01,ventral,2,A:P,7,0.24322086719171968
subj01,ventral,2,A:P,8,0.28574831064521666
subj01,ventral,2,A:P,9,0.39124083059788334
subj01,ventral,2,A:P,10,0.47644311610393214
subj01,ventral,2,A:P,11,0.505021856682805
subj01,ventral,2,A:P,12,0.4370415692089982
subj01,ventral,2,A:P,13,0.4815081772649114
subj01,ventral,2,A:P,14,0.3028661802322375
subj01,ventral,2,A:P,15,0.24797937189907868
subj01,ventral,2,A:P,16,0.38183775073651266
subj01,ventral,2,A:P,17,0.426732577202245
subj01,ventral,2,A:P,18,0.5063179845841707
subj01,ventral,2,A:P,19,0.20269902055623137
subj01,ventral,2,A:P,20,0.40060143088043587
subj01,ventral,2,A:P,21,0.4350406882832269
subj01,ventral,2,A:P,22,0.4084472084877694
subj01,ventral,2,A:P,23,0.461494135833895
subj01,ventral,2,A:P,24,0.4583261348731653
subj01,ventral,2,A:P,25,0.41062489622985415
subj01,ventral,2,A:P,26,0.35646343746654996
subj01,ventral,2,A:P,27,0.43588703951500835
subj01,ventral,2,A:P,28,0.4006712785647012
subj01,ventral,2,A:P,29,0.5073957136659552
subj01,ventral,2,A:P,30,0.22452543123916638
subj01,ventral,2,A:P,31,0.412993771959089
subj01,ventral,2,A:P,32,0.47843521086534047
subj01,ventral,2,A:P,33,0.37017100193361296
subj01,ventral,2,A:P,34,0.2887074607650693
subj01,ventral,2,A:R,0,0.15888865719494824
subj01,ventral,2,A:R,1,0.09938681511723949
subj01,ventral,2,A:R,2,0.26781907452804216
subj01,ventral,2,A:R,3,0.26995987058688664
subj01,ventral,2,A:R,4,0.1793519622747454
subj01,ventral,2,A:R,5,0.08806831001042414
subj01,ventral,2,A:R,6,0.2944616670911735
subj01,ventral,2,A:R,7,0.32398123277343194
subj01,ventral,2,A:R,8,0.3195965355216861
subj01,ventral,2,A:R,9,0.20005025147636998
subj01,ventral,2,A:R,10,0.1988636006470992
subj01,ventral,2,A:R,11,0.27223517085196364
subj01,ventral,2,A:R,12,0.3843783865227906
subj01,ventral,2,A:R,13,0.2672747280075287
subj01,ventral,2,A:R,14,0.22752371411892167
subj01,ventral,2,A:R,15,0.21018307076219644
subj01,ventral,2,A:R,16,0.4085840912174098
subj01,ventral,2,A:R,17,0.45066635977994324
subj01,ventral,2,A:R,18,0.43690605526010134
subj01,ventral,2,A:R,19,0.3230952462641858
subj01,ventral,2,A:R,20,0.32275931807480435
subj01,ventral,2,A:R,21,0.4256363020848607
subj01,ventral,2,A:R,22,0.4259574005659729
subj01,ventral,2,A:R,23,0.28845035655767515
subj01,ventral,2,A:R,24,0.24692679359034392
subj01,ventral,2,A:R,25,0.2234694709462154
subj01,ventral,2,A:R,26,0.2445794199387445
subj01,ventral,2,A:R,27,0.4640464572787791
subj01,ventral,2,A:R,28,0.38007369977393135
subj01,ventral,2,A:R,29,0.36870234808846114
subj01,ventral,2,A:R,30,0.34642567015980136
subj01,ventral,2,A:R,31,0.276922237515188
subj01,ventral,2,A:R,32,0.371347480326352
subj01,ventral,2,A:R,33,0.31537839338877666
subj01,ventral,2,A:R,34,0.1636645361220921
subj01,ventral,2,A:V,0,0.2512588913731859
subj01,ventral,2,A:V,1,0.20549657113830702
subj01,ventral,2,A:V,2,0.3294508545087768
subj01,ventral,2,A:V,3,0.4118618001752194
subj01,ventral,2,A:V,4,0.4540671163001106
subj01,ventral,2,A:V,5,0.22770102776146928
subj01,ventral,2,A:V,6,0.4073862803650048
subj01,ventral,2,A:V,7,0.3722956858627352
subj01,ventral,2,A:V,8,0.47919399330859686
subj01,ventral,2,A:V,9,0.33968547015557565
subj01,ventral,2,A:V,10,0.33946314875290956
subj01,ventral,2,A:V,11,0.49309198422656897
subj01,ventral,2,A:V,12,0.45601592227123106
subj01,ventral,2,A:V,13,0.4017997801339648
subj01,ventral,2,A:V,14,0.317597405910658
subj01,ventral,2,A:V,15,0.23017315859985124
subj01,ventral,2,A:V,16,0.3498008235879373
subj01,ventral,2,A:V,17,0.4326406473255986
subj01,ventral,2,A:V,18,0.46615291166885364
subj01,ventral,2,A:V,19,0.31116900520668384
subj01,ventral,2,A:V,20,0.42188926472402083
subj01,ventral,2,A:V,21,0.5121891043168819
subj01,ventral,2,A:V,22,0.4819501106787645
subj01,ventral,2,A:V,23,0.35571981394047614
subj01,ventral,2,A:V,24,0.381501944378594
subj01,ventral,2,A:V,25,0.3374457857041354
subj01,ventral,2,A:V,26,0.334068362282012
subj01,ventral,2,A:V,27,0.4747923448595748
subj01,ventral,2,A:V,28,0.4294635593852859
subj01,ventral,2,A:V,29,0.36947534286212175
subj01,ventral,2,A:V,30,0.2885096552463866
subj01,ventral,2,A:V,31,0.42162943081458976
subj01,ventral,2,A:V,32,0.4096338707577638
subj01,ventral,2,A:V,33,0.3513772011954347
subj01,ventral,2,A:V,34,0.203422366129998
subj01,ventral,2,B:B,0,0.09796998901774094
subj01,ventral,2,B:B,1,0.010770958311480228
subj01,ventral,2,B:B,2,0.2090035574556738
subj01,ventral,2,B:B,3,0.1614694729213015
subj01,ventral,2,B:B,4,0.30509603198366136
subj01,ventral,2,B:B,5,0.01996949545180966
subj01,ventral,2,B:B,6,0.23707122880280743
subj01,ventral,2,B:B,7,0.27259072979197435
subj01,ventral,2,B:B,8,0.382292865998089
subj01,ventral,2,B:B,9,0.07781717215663207
subj01,ventral,2,B:B,10,0.07135464883100177
subj01,ventral,2,B:B,11,0.16096473642233775
subj01,ventral,2,B:B,12,0.2134016562169788
subj01,ventral,2,B:B,13,0.16285237586777462
subj01,ventral,2,B:B,14,0.2036207836184504
subj01,ventral,2,B:B,15,0.024817138436855377
subj01,ventral,2,B:B,16,0.1828225361550079
subj01,ventral,2,B:B,17,0.16300957387166942
subj01,ventral,2,B:B,18,0.26243832099232506
subj01,ventral,2,B:B,19,0.19138332920091078
subj01,ventral,2,B:B,20,0.13563371887715706
subj01,ventral,2,B:B,21,0.3069346332151799
subj01,ventral,2,B:B,22,0.24826826606444452
subj01,ventral,2,B:B,23,0.21437637555714173
subj01,ventral,2,B:B,24,0.20589455250271768
subj01,ventral,2,B:B,25,0.18210506851091932
subj01,ventral,2,B:B,26,0.19646600985623708
subj01,ventral,2,B:B,27,0.3250702122262245
subj01,ventral,2,B:B,28,0.3157948249651007
subj01,ventral,2,B:B,29,0.2104316393693262
subj01,ventral,2,B:B,30,0.2964253329043346
subj01,ventral,2,B:B,31,0.35758238812306137
subj01,ventral,2,B:B,32,0.3243085476720704
subj01,ventral,2,B:B,33,0.3726197012412962
subj01,ventral,2,B:B,34,0.0867681117730887
subj01,ventral,2,B:C,0,0.024299386566680077
subj01,ventral,2,B:C,1,0.008847930635019232
subj01,ventral,2,B:C,2,0.05645873026781861
subj01,ventral,2,B:C,3,0.14461089398534235
subj01,ventral,2,B:C,4,0.11449041820470506
subj01,ventral,2,B:C,5,0.026141284326847085
subj01,ventral,2,B:C,6,0.09273137582918846
subj01,ventral,2,B:C,7,0.13385817393386132
subj01,ventral,2,B:C,8,0.18904272737860608
subj01,ventral,2,B:C,9,0.03224024575992166
subj01,ventral,2,B:C,10,0.07804092502548854
subj01,ventral,2,B:C,11,0.17076388703538356
subj01,ventral,2,B:C,12,0.1127455938348663
subj01,ventral,2,B:C,13,0.18334041106753068
subj01,ventral,2,B:C,14,0.22597818714751938
subj01,ventral,2,B:C,15,0.26022099604641663
subj01,ventral,2,B:C,16,0.4494009314634164
subj01,ventral,2,B:C,17,0.44633297960120155
subj01,ventral,2,B:C,18,0.32746384592753097
subj01,ventral,2,B:C,19,0.290858229890821
subj01,ventral,2,B:C,20,0.3701261994837702
subj01,ventral,2,B:C,21,0.3624901613660994
subj01,ventral,2,B:C,22,0.4008844627952721
subj01,ventral,2,B:C,23,0.32948847761183847
subj01,ventral,2,B:C,24,0.30194785725643586
subj01,ventral,2,B:C,25,0.3828113763035764
subj01,ventral,2,B:C,26,0.32688427838396056
subj01,ventral,2,B:C,27,0.5128358148682274
subj01,ventral,2,B:C,28,0.3251931790522196
subj01,ventral,2,B:C,29,0.4307142340381224
subj01,ventral,2,B:C,30,0.2654156931219744
subj01,ventral,2,B:C,31,0.1996136622073993
subj01,ventral,2,B:C,32,0.36298529371639626
subj01,ventral,2,B:C,33,0.28602361840375606
subj01,ventral,2,B:C,34,0.14025679786192852
subj01,ventral,2,B:K,0,0.09137788663062686
subj01,ventral,2,B:K,1,0.19791833474185339
subj01,ventral,2,B:K,2,0.25078740059867266
subj01,ventral,2,B:K,3,0.18061010861263246
subj01,ventral,2,B:K,4,0.1290953517191885
subj01,ventral,2,B:K,5,0.3357804506236038
subj01,ventral,2,B:K,6,0.36038176065144195
subj01,ventral,2,B:K,7,0.34934744270710943
subj01,ventral,2,B:K,8,0.3987523764257291
subj01,ventral,2,B:K,9,0.4914287678977727
subj01,ventral,2,B:K,10,0.48519124322365614
subj01,ventral,2,B:K,11,0.3788101959291735
subj01,ventral,2,B:K,12,0.4920831897966837
subj01,ventral,2,B:K,13,0.41261270157448854
subj01,ventral,2,B:K,14,0.33551422886619325
subj01,ventral,2,B:K,15,0.32657267871001366
subj01,ventral,2,B:K,16,0.3974990559984667
subj01,ventral,2,B:K,17,0.4038334032861402
subj01,ventral,2,B:K,18,0.41692040633922395
subj01,ventral,2,B:K,19,0.48038659466389266
subj01,ventral,2,B:K,20,0.49427451592228666
subj01,ventral,2,B:K,21,0.34864343086301647
subj01,ventral,2,B:K,22,0.5672045890234867
subj01,ventral,2,B:K,23,0.43285938434861865
subj01,ventral,2,B:K,24,0.36753078333760875
subj01,ventral,2,B:K,25,0.24129809234217123
subj01,ventral,2,B:K,26,0.3313321522088861
subj01,ventral,2,B:K,27,0.354230240391248
subj01,ventral,2,B:K,28,0.32828248760259005
subj01,ventral,2,B:K,29,0.3768681237303666
subj01,ventral,2,B:K,30,0.4209314284386611
subj01,ventral,2,B:K,31,0.2893801904060982
subj01,ventral,2,B:K,32,0.2207016220089221
subj01,ventral,2,B:K,33,0.2557495678920407
subj01,ventral,2,B:K,34,0.2572258065887105
subj01,ventral,2,B:T,0,0.26561849594455605
subj01,ventral,2,B:T,1,0.22342451921973622
subj01,ventral,2,B:T,2,0.2918878322929406
subj01,ventral,2,B:T,3,0.3178534590316499
subj01,ventral,2,B:T,4,0.19801054226568077
subj01,ventral,2,B:T,5,0.3077326360825503
subj01,ventral,2,B:T,6,0.3971333262254338
subj01,ventral,2,B:T,7,0.36172163633560783
subj01,ventral,2,B:T,8,0.42321366566294943
subj01,ventral,2,B:T,9,0.17927377744449005
subj01,ventral,2,B:T,10,0.33068422831993255
subj01,ventral,2,B:T,11,0.25191837618846474
subj01,ventral,2,B:T,12,0.3197119237320971
subj01,ventral,2,B:T,13,0.2374439807154828
subj01,ventral,2,B:T,14,0.3554538496215828
subj01,ventral,2,B:T,15,0.3534762677847655
subj01,ventral,2,B:T,16,0.39155523902365325
subj01,ventral,2,B:T,17,0.22836249836922984
subj01,ventral,2,B:T,18,0.31635566920164254
subj01,ventral,2,B:T,19,0.4010713725069759
subj01,ventral,2,B:T,20,0.4635873322145121
subj01,ventral,2,B:T,21,0.41716022571435707
subj01,ventral,2,B:T,22,0.38637624862256303
subj01,ventral,2,B:T,23,0.34072845970354587
subj01,ventral,2,B:T,24,0.3255835412349287
subj01,ventral,2,B:T,25,0.28522553686241714
subj01,ventral,2,B:T,26,0.2764962412992742
subj01,ventral,2,B:T,27,0.4547928116257231
subj01,ventral,2,B:T,28,0.22769333552015444
subj01,ventral,2,B:T,29,0.37211803541280125
subj01,ventral,2,B:T,30,0.2971371161631811
subj01,ventral,2,B:T,31,0.25273944148344923
subj01,ventral,2,B:T,32,0.2687225521349744
subj01,ventral,2,B:T,33,0.4228246147498511
subj01,ventral,2,B:T,34,0.2565737911009399
subj01,ventral,2,B:W,0,0.15656394903284898
subj01,ventral,2,B:W,1,0.2993502202843304
subj01,ventral,2,B:W,2,0.22990559032095473
subj01,ventral,2,B:W,3,0.10647471483094219
subj01,ventral,2,B:W,4,0.1345590688970754
subj01,ventral,2,B:W,5,0.273753140003094
subj01,ventral,2,B:W,6,0.25082316609711114
subj01,ventral,2,B:W,7,0.12629179709157792
subj01,ventral,2,B:W,8,0.17380576868946815
subj01,ventral,2,B:W,9,0.3499450433791703
subj01,ventral,2,B:W,10,0.4223921557021306
subj01,ventral,2,B:W,11,0.36503643870540986
subj01,ventral,2,B:W,12,0.1509690742689409
subj01,ventral,2,B:W,13,0.2335435598044503
subj01,ventral,2,B:W,14,0.07600927650619642
subj01,ventral,2,B:W,15,0.12556334401081165
subj01,ventral,2,B:W,16,0.2701426627156291
subj01,ventral,2,B:W,17,0.314712996249404
subj01,ventral,2,B:W,18,0.2690201867701276
subj01,ventral,2,B:W,19,0.13042019016966025
subj01,ventral,2,B:W,20,0.3635261217913992
subj01,ventral,2,B:W,21,0.19284172196621696
subj01,ventral,2,B:W,22,0.2966216421497398
subj01,ventral,2,B:W,23,0.2816901534643403
subj01,ventral,2,B:W,24,0.23343229232174526
subj01,ventral,2,B:W,25,0.09177657991487648
